amt:,,363.75,ratio:,,1.018688901667625
amt:,,374.58000000000175,ratio:,,1.0189105278012984
amt:,,-279.77999999999884,ratio:,,0.9869806094182826
amt:,,718.9799999999959,ratio:,,1.0356441201234914
amt:,,998.4799999999959,ratio:,,1.0476964769647696
amt:,,600.2000000000007,ratio:,,1.0275510204081633
amt:,,-185.15000000000146,ratio:,,0.9923038728897715
amt:,,-976.1500000000015,ratio:,,0.9572179134350763
amt:,,-636.0400000000009,ratio:,,0.9709879769994773
amt:,,-32.55999999999767,ratio:,,0.9989232839838493
amt:,,159.1999999999971,ratio:,,1.0080840743734842
amt:,,52.04000000000451,ratio:,,1.0029403902699814
amt:,,-713.75,ratio:,,0.966684434968017
amt:,,198.30999999999767,ratio:,,1.0102012682657844
amt:,,236.60000000000218,ratio:,,1.0119490175252257
amt:,,-428.7599999999984,ratio:,,0.9799313440718247
amt:,,458.90000000000146,ratio:,,1.0229709035222052
amt:,,292.96000000000276,ratio:,,1.0145002589331953
amt:,,-280.5,ratio:,,0.9872383869321082
amt:,,726.5599999999977,ratio:,,1.0352093891704455
amt:,,741.9499999999971,ratio:,,1.034784849265653
amt:,,903.4799999999996,ratio:,,1.0408366533864541
amt:,,-143.67999999999665,ratio:,,0.9942583732057417
amt:,,-99.12000000000262,ratio:,,0.996150144369586
amt:,,796.2000000000044,ratio:,,1.0350241545893721
amt:,,-475.75,ratio:,,0.9804536679536681
amt:,,-230.7400000000016,ratio:,,0.9905477460009694
amt:,,775.3999999999978,ratio:,,1.0339723368114535
amt:,,-71.70999999999913,ratio:,,0.9974184463740906
amt:,,-385.8700000000026,ratio:,,0.984235294117647
amt:,,344.0,ratio:,,1.0151088348271449
amt:,,-789.9999999999964,ratio:,,0.967204843592331
amt:,,248.0,ratio:,,1.0112154407929055
amt:,,-1651.260000000002,ratio:,,0.929326799071447
amt:,,630.9300000000003,ratio:,,1.0296974743269498
amt:,,-207.66999999999825,ratio:,,0.9911051212938006
amt:,,1092.1599999999962,ratio:,,1.0500407941256458
amt:,,629.8600000000006,ratio:,,1.0277130277130277
amt:,,641.8200000000033,ratio:,,1.0274697580645162
amt:,,294.72000000000116,ratio:,,1.0124939932724653
amt:,,393.6499999999978,ratio:,,1.016373991457048
amt:,,937.7000000000007,ratio:,,1.0378239551716089
amt:,,-121.15000000000146,ratio:,,0.9957255343082113
amt:,,-343.4500000000007,ratio:,,0.9871215544509715
amt:,,100.96000000000276,ratio:,,1.0043488212405587
amt:,,272.24000000000524,ratio:,,1.0110142267095
amt:,,654.439999999995,ratio:,,1.0256468452110756
amt:,,-1485.8799999999974,ratio:,,0.9444567382164196
amt:,,1013.1200000000026,ratio:,,1.040768509840675
amt:,,-56.95999999999913,ratio:,,0.9981990094552003
amt:,,465.4699999999975,ratio:,,1.0182679296346413
amt:,,835.2800000000025,ratio:,,1.0318936877076412
